Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,commit_datetime,commit_date
SAVINGSBONDS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,McLean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SAVINGSBONDS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,McLean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SAVINGSBONDWIZARD.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SAVINGSBONDWIZARD.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SIGPR.GOV,Federal - Executive,Department of the Treasury,Special IG for Pandemic Recovery,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SIGPR.GOV,Federal Agency - Executive,Department of the Treasury,Special IG for Pandemic Recovery,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SIGTARP.GOV,Federal - Executive,Department of the Treasury,Special Inspector General for the Troubled Asset Relief Program,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SIGTARP.GOV,Federal Agency - Executive,Department of the Treasury,Special Inspector General for the Troubled Asset Relief Program,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SLGS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SLGS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TAAPS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TAAPS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TAX.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - IRS,McLean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TAX.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - IRS,McLean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TCIS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TCIS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TIGTA.GOV,Federal - Executive,Department of the Treasury,Treasury Inspector General for Tax Administration,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TIGTA.GOV,Federal Agency - Executive,Department of the Treasury,Treasury Inspector General for Tax Administration,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TIGTANET.GOV,Federal - Executive,Department of the Treasury,TCS,McLean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TIGTANET.GOV,Federal Agency - Executive,Department of the Treasury,TCS,McLean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TRANSPARENCY.GOV,Federal - Executive,Department of the Treasury,Bureau of the Fiscal Service,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TRANSPARENCY.GOV,Federal Agency - Executive,Department of the Treasury,Bureau of the Fiscal Service,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREAS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - DO,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREAS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - DO,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASLOCKBOX.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASLOCKBOX.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURY.FED.US,Federal - Executive,Department of the Treasury,Department of the Treasury - OCIO,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURY.FED.US,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - OCIO,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURY.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - OCIO,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURY.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - OCIO,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURYAUCTION.GOV,Federal - Executive,Department of the Treasury,Bureau of the Fiscal Service,Parkersburg,WV,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURYAUCTION.GOV,Federal Agency - Executive,Department of the Treasury,Bureau of the Fiscal Service,Parkersburg,WV,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURYAUCTIONS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURYAUCTIONS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURYDIRECT.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,McLean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURYDIRECT.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,McLean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURYECM.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury / OCIO,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURYECM.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury / OCIO,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURYHUNT.GOV,Federal - Executive,Department of the Treasury,Bureau of the Public Debt,Parkersburg,WV,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURYHUNT.GOV,Federal Agency - Executive,Department of the Treasury,Bureau of the Public Debt,Parkersburg,WV,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TREASURYSCAMS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TREASURYSCAMS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TTB.GOV,Federal - Executive,Department of the Treasury,Alcohol and Tobacco tax and Trade Bureau,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TTB.GOV,Federal Agency - Executive,Department of the Treasury,Alcohol and Tobacco tax and Trade Bureau,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TTBONLINE.GOV,Federal - Executive,Department of the Treasury,Alcohol and Tobacco tax and Trade Bureau,McLean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TTBONLINE.GOV,Federal Agency - Executive,Department of the Treasury,Alcohol and Tobacco tax and Trade Bureau,McLean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TTLPLUS.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,St. Louis,MO,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TTLPLUS.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - FMS,St. Louis,MO,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TWAI.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TWAI.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - FMS,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USASPENDING.GOV,Federal - Executive,Department of the Treasury,"General Services Administration, Office of Citizen Services",Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USASPENDING.GOV,Federal Agency - Executive,Department of the Treasury,"General Services Administration, Office of Citizen Services",Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USDEBITCARD.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - FMS,Mclean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USDEBITCARD.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - FMS,Mclean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USMINT.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - U.S. Mint,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USMINT.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - U.S. Mint,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USTREAS.GOV,Federal - Executive,Department of the Treasury,TCS,McLean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USTREAS.GOV,Federal Agency - Executive,Department of the Treasury,TCS,McLean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
WIZARD.GOV,Federal - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
WIZARD.GOV,Federal Agency - Executive,Department of the Treasury,Department of the Treasury - BPD,Mclean,VA,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
WORKPLACE.GOV,Federal - Executive,Department of the Treasury,Treasury PMO,Washington,DC,domainsecurity@treasury.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
WORKPLACE.GOV,Federal Agency - Executive,Department of the Treasury,Treasury PMO,Washington,DC,domainsecurity@treasury.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
911.GOV,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
911.GOV,Federal Agency - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
BTS.GOV,Federal - Executive,Department of Transportation,Bureau of Transportation Statistics,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
BTS.GOV,Federal Agency - Executive,Department of Transportation,Bureau of Transportation Statistics,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
DISTRACTEDDRIVING.GOV,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
DISTRACTEDDRIVING.GOV,Federal Agency - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
DISTRACTION.GOV,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration (NHTSA).,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
DISTRACTION.GOV,Federal Agency - Executive,Department of Transportation,National Highway Traffic Safety Administration (NHTSA).,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
DOT.GOV,Federal - Executive,Department of Transportation,United States Department of Transportation,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
DOT.GOV,Federal Agency - Executive,Department of Transportation,United States Department of Transportation,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
DOTIDEAHUB.GOV,Federal - Executive,Department of Transportation,U.S. Department of Transportation Office of the Chief Information Officer ,Washington,DC,9-awa-soc@faa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
DOTIDEAHUB.GOV,Federal Agency - Executive,Department of Transportation,U.S. Department of Transportation Office of the Chief Information Officer ,Washington,DC,9-awa-soc@faa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
EMS.GOV,Federal - Executive,Department of Transportation,NHTSA,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
EMS.GOV,Federal Agency - Executive,Department of Transportation,NHTSA,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ESC.GOV,Federal - Executive,Department of Transportation,FAA MMAC,Oklahoma City,OK,vulnerabilitydisclosure@faa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ESC.GOV,Federal Agency - Executive,Department of Transportation,FAA MMAC,Oklahoma City,OK,vulnerabilitydisclosure@faa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FAA.GOV,Federal - Executive,Department of Transportation,Federal Aviation Administration,Washington,DC,vulnerabilitydisclosure@faa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FAA.GOV,Federal Agency - Executive,Department of Transportation,Federal Aviation Administration,Washington,DC,vulnerabilitydisclosure@faa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FAASAFETY.GOV,Federal - Executive,Department of Transportation,FAASTeam,Washington,DC,vulnerabilitydisclosure@faa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FAASAFETY.GOV,Federal Agency - Executive,Department of Transportation,FAASTeam,Washington,DC,vulnerabilitydisclosure@faa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FLYHEALTHY.GOV,Federal - Executive,Department of Transportation,Federal Aviation Administration (FAA),Washington,DC,vulnerabilitydisclosure@faa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FLYHEALTHY.GOV,Federal Agency - Executive,Department of Transportation,Federal Aviation Administration (FAA),Washington,DC,vulnerabilitydisclosure@faa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
JCCBI.GOV,Federal - Executive,Department of Transportation,DOT/FAA/MMAC.AMi400,Oklahoma City,OK,vulnerabilitydisclosure@faa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
JCCBI.GOV,Federal Agency - Executive,Department of Transportation,DOT/FAA/MMAC.AMi400,Oklahoma City,OK,vulnerabilitydisclosure@faa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NHTSA.GOV,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NHTSA.GOV,Federal Agency - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
PROTECTYOURMOVE.GOV,Federal - Executive,Department of Transportation,Federal Motor Carrier Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
PROTECTYOURMOVE.GOV,Federal Agency - Executive,Department of Transportation,Federal Motor Carrier Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SAFECAR.GOV,Federal - Executive,Department of Transportation,OCIO,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SAFECAR.GOV,Federal Agency - Executive,Department of Transportation,OCIO,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SAFEOCS.GOV,Federal - Executive,Department of Transportation,Bureau of Transportation Statistics,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SAFEOCS.GOV,Federal Agency - Executive,Department of Transportation,Bureau of Transportation Statistics,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SAFERCAR.GOV,Federal - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SAFERCAR.GOV,Federal Agency - Executive,Department of Transportation,National Highway Traffic Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SAFERTRUCK.GOV,Federal - Executive,Department of Transportation,DOT NHTSA,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SAFERTRUCK.GOV,Federal Agency - Executive,Department of Transportation,DOT NHTSA,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SHARETHEROADSAFELY.GOV,Federal - Executive,Department of Transportation,Federal Motor Carrier Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SHARETHEROADSAFELY.GOV,Federal Agency - Executive,Department of Transportation,Federal Motor Carrier Safety Administration,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TRAFFICSAFETYMARKETING.GOV,Federal - Executive,Department of Transportation,NHTSA,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TRAFFICSAFETYMARKETING.GOV,Federal Agency - Executive,Department of Transportation,NHTSA,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TRANSPORTATION.GOV,Federal - Executive,Department of Transportation,U.S. Department of Transportation,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TRANSPORTATION.GOV,Federal Agency - Executive,Department of Transportation,U.S. Department of Transportation,Washington,DC,DOT-Cyber-Reporting@dot.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
EHR.GOV,Federal - Executive,Department of Veterans Affairs,Department of Veterans Affairs,Washington,DC,Duc.Nguyen1@va.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
EHR.GOV,Federal Agency - Executive,Department of Veterans Affairs,Department of Veterans Affairs,Washington,DC,Duc.Nguyen1@va.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
REACH.GOV,Federal - Executive,Department of Veterans Affairs,Department of Veterans Affairs - PREVENTS,Washington,DC,weareprevents@va.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
REACH.GOV,Federal Agency - Executive,Department of Veterans Affairs,Department of Veterans Affairs - PREVENTS,Washington,DC,weareprevents@va.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
VA.GOV,Federal - Executive,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",Washington,DC,VAWebSecurity@va.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
VA.GOV,Federal Agency - Executive,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",Washington,DC,VAWebSecurity@va.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
VETS.GOV,Federal - Executive,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",Washington,DC,VAWebSecurity@va.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
VETS.GOV,Federal Agency - Executive,Department of Veterans Affairs,"Office of Information and Technology, IT Operations and Services (ITOPS)",Washington,DC,VAWebSecurity@va.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
CE-NCSC.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
CE-NCSC.GOV,Federal Agency - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
DNI.GOV,Federal - Executive,Director of National Intelligence,"Office of Directorate of National Intelligence, Business Transformation Office",McLean,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
DNI.GOV,Federal Agency - Executive,Director of National Intelligence,"Office of Directorate of National Intelligence, Business Transformation Office",McLean,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
FAMEP.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
FAMEP.GOV,Federal Agency - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
IARPA-IDEAS.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
IARPA-IDEAS.GOV,Federal Agency - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
IARPA.GOV,Federal - Executive,Director of National Intelligence,ODNI - IARPA,College Park,MD,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
IARPA.GOV,Federal Agency - Executive,Director of National Intelligence,ODNI - IARPA,College Park,MD,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
ICJOINTDUTY.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
ICJOINTDUTY.GOV,Federal Agency - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
INTEL.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
INTEL.GOV,Federal Agency - Executive,Director of National Intelligence,Office of the Director of National Intelligence,McLean,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
INTELINK.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
INTELINK.GOV,Federal Agency - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
INTELLIGENCE.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
INTELLIGENCE.GOV,Federal Agency - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
ISE.GOV,Federal - Executive,Director of National Intelligence,"Office of the Program Manager, Information Sharing Environment, Office of the DNI",Washington ,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
ISE.GOV,Federal Agency - Executive,Director of National Intelligence,"Office of the Program Manager, Information Sharing Environment, Office of the DNI",Washington ,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
NCIX.GOV,Federal - Executive,Director of National Intelligence,Office of the National Counterintelligence Executive - NCIX,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
NCIX.GOV,Federal Agency - Executive,Director of National Intelligence,Office of the National Counterintelligence Executive - NCIX,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
NCSC.GOV,Federal - Executive,Director of National Intelligence,National Counterintelligence and Security Center,Bethesda,MD,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
NCSC.GOV,Federal Agency - Executive,Director of National Intelligence,National Counterintelligence and Security Center,Bethesda,MD,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
ODNI.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
ODNI.GOV,Federal Agency - Executive,Director of National Intelligence,Office of Director of National Intelligence - Public Affairs Office,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
OSIS.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
OSIS.GOV,Federal Agency - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
QART.GOV,Federal - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
QART.GOV,Federal Agency - Executive,Director of National Intelligence,Office of the Director of National Intelligence,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
UGOV.GOV,Federal - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
UGOV.GOV,Federal Agency - Executive,Director of National Intelligence,Office of Director of National Intelligence - CIO (ICES),Fort Meade,MD,ismc-networkadmin@ugov.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
EAC.GOV,Federal - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
EAC.GOV,Federal Agency - Executive,Election Assistance Commission,Election Assistance Commission,Silver Spring,MD,security@eac.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
HELPAMERICAVOTE.GOV,Federal - Executive,Election Assistance Commission,US Election Assistance Commission,Silver Spring,MD,security@eac.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
HELPAMERICAVOTE.GOV,Federal Agency - Executive,Election Assistance Commission,US Election Assistance Commission,Silver Spring,MD,security@eac.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
VOTEBYMAIL.GOV,Federal - Executive,Election Assistance Commission,U. S. ELECTION ASSISTANCE COMMISSION,Silver Spring,MD,security@eac.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
